법정동코드,법정동명,폐지여부,시도명,시군구명,읍면동명
4150010200,경기도 이천시 관고동,존재,경기도,이천시,관고동
4150010300,경기도 이천시 중리동,존재,경기도,이천시,중리동
4150010400,경기도 이천시 증일동,존재,경기도,이천시,증일동
4150010500,경기도 이천시 율현동,존재,경기도,이천시,율현동
4150010600,경기도 이천시 진리동,존재,경기도,이천시,진리동
4150010700,경기도 이천시 안흥동,존재,경기도,이천시,안흥동
4150010800,경기도 이천시 갈산동,존재,경기도,이천시,갈산동
4150010900,경기도 이천시 증포동,존재,경기도,이천시,증포동
4150011000,경기도 이천시 송정동,존재,경기도,이천시,송정동
4150011100,경기도 이천시 사음동,존재,경기도,이천시,사음동
4150011200,경기도 이천시 단월동,존재,경기도,이천시,단월동
4150011300,경기도 이천시 대포동,존재,경기도,이천시,대포동
4150011400,경기도 이천시 고담동,존재,경기도,이천시,고담동
4150011500,경기도 이천시 장록동,존재,경기도,이천시,장록동
4150025000,경기도 이천시 장호원읍,존재,경기도,이천시,장호원읍
4150025300,경기도 이천시 부발읍,존재,경기도,이천시,부발읍
4150031000,경기도 이천시 신둔면,존재,경기도,이천시,신둔면
4150032000,경기도 이천시 백사면,존재,경기도,이천시,백사면
4150033000,경기도 이천시 호법면,존재,경기도,이천시,호법면
4150034000,경기도 이천시 마장면,존재,경기도,이천시,마장면
4150035000,경기도 이천시 대월면,존재,경기도,이천시,대월면
4150036000,경기도 이천시 모가면,존재,경기도,이천시,모가면
4150037000,경기도 이천시 설성면,존재,경기도,이천시,설성면
4150038000,경기도 이천시 율면,존재,경기도,이천시,율면
4155010100,경기도 안성시 봉산동,존재,경기도,안성시,봉산동
4155010200,경기도 안성시 숭인동,존재,경기도,안성시,숭인동
4155010300,경기도 안성시 영동,존재,경기도,안성시,영동
4155010400,경기도 안성시 봉남동,존재,경기도,안성시,봉남동
4155010500,경기도 안성시 구포동,존재,경기도,안성시,구포동
4155010600,경기도 안성시 동본동,존재,경기도,안성시,동본동
4155010700,경기도 안성시 명륜동,존재,경기도,안성시,명륜동
4155010800,경기도 안성시 옥천동,존재,경기도,안성시,옥천동
4155010900,경기도 안성시 낙원동,존재,경기도,안성시,낙원동
4155011000,경기도 안성시 창전동,존재,경기도,안성시,창전동
4155011100,경기도 안성시 성남동,존재,경기도,안성시,성남동
4155011200,경기도 안성시 신흥동,존재,경기도,안성시,신흥동
4155011300,경기도 안성시 인지동,존재,경기도,안성시,인지동
4155011400,경기도 안성시 금산동,존재,경기도,안성시,금산동
4155011500,경기도 안성시 연지동,존재,경기도,안성시,연지동
4155011600,경기도 안성시 대천동,존재,경기도,안성시,대천동
4155011700,경기도 안성시 서인동,존재,경기도,안성시,서인동
4155011800,경기도 안성시 석정동,존재,경기도,안성시,석정동
4155011900,경기도 안성시 아양동,존재,경기도,안성시,아양동
4155012000,경기도 안성시 금석동,존재,경기도,안성시,금석동
4155012100,경기도 안성시 계동,존재,경기도,안성시,계동
4155012200,경기도 안성시 옥산동,존재,경기도,안성시,옥산동
4155012300,경기도 안성시 사곡동,존재,경기도,안성시,사곡동
4155012400,경기도 안성시 도기동,존재,경기도,안성시,도기동
4155012500,경기도 안성시 당왕동,존재,경기도,안성시,당왕동
4155012600,경기도 안성시 가사동,존재,경기도,안성시,가사동
4155012700,경기도 안성시 가현동,존재,경기도,안성시,가현동
4155012800,경기도 안성시 신건지동,존재,경기도,안성시,신건지동
4155012900,경기도 안성시 신소현동,존재,경기도,안성시,신소현동
4155013000,경기도 안성시 신모산동,존재,경기도,안성시,신모산동
4155013100,경기도 안성시 현수동,존재,경기도,안성시,현수동
4155013200,경기도 안성시 발화동,존재,경기도,안성시,발화동
4155013300,경기도 안성시 중리동,존재,경기도,안성시,중리동
4155025000,경기도 안성시 공도읍,존재,경기도,안성시,공도읍
4155031000,경기도 안성시 보개면,존재,경기도,안성시,보개면
4155032000,경기도 안성시 금광면,존재,경기도,안성시,금광면
4155033000,경기도 안성시 서운면,존재,경기도,안성시,서운면
4155034000,경기도 안성시 미양면,존재,경기도,안성시,미양면
4155035000,경기도 안성시 대덕면,존재,경기도,안성시,대덕면
4155036000,경기도 안성시 양성면,존재,경기도,안성시,양성면
4155038000,경기도 안성시 원곡면,존재,경기도,안성시,원곡면
4155039000,경기도 안성시 일죽면,존재,경기도,안성시,일죽면
4155040000,경기도 안성시 죽산면,존재,경기도,안성시,죽산면
4155041000,경기도 안성시 삼죽면,존재,경기도,안성시,삼죽면
4155042000,경기도 안성시 고삼면,존재,경기도,안성시,고삼면
4157010100,경기도 김포시 북변동,존재,경기도,김포시,북변동
4157010200,경기도 김포시 걸포동,존재,경기도,김포시,걸포동
4157010300,경기도 김포시 운양동,존재,경기도,김포시,운양동
4157010400,경기도 김포시 장기동,존재,경기도,김포시,장기동
4157010500,경기도 김포시 감정동,존재,경기도,김포시,감정동
4157010600,경기도 김포시 사우동,존재,경기도,김포시,사우동
4157010700,경기도 김포시 풍무동,존재,경기도,김포시,풍무동
4157010800,경기도 김포시 마산동,존재,경기도,김포시,마산동
4157010900,경기도 김포시 구래동,존재,경기도,김포시,구래동
4157025000,경기도 김포시 통진읍,존재,경기도,김포시,통진읍
4157025300,경기도 김포시 고촌읍,존재,경기도,김포시,고촌읍
4157025600,경기도 김포시 양촌읍,존재,경기도,김포시,양촌읍
4157034000,경기도 김포시 대곶면,존재,경기도,김포시,대곶면
4157035000,경기도 김포시 월곶면,존재,경기도,김포시,월곶면
4157036000,경기도 김포시 하성면,존재,경기도,김포시,하성면
4159011600,경기도 화성시 진안동,존재,경기도,화성시,진안동
4159011700,경기도 화성시 병점동,존재,경기도,화성시,병점동
4159011800,경기도 화성시 능동,존재,경기도,화성시,능동
4159011900,경기도 화성시 기산동,존재,경기도,화성시,기산동
4159012000,경기도 화성시 반월동,존재,경기도,화성시,반월동
4159012100,경기도 화성시 반정동,존재,경기도,화성시,반정동
4159012200,경기도 화성시 황계동,존재,경기도,화성시,황계동
4159012300,경기도 화성시 배양동,존재,경기도,화성시,배양동
4159012400,경기도 화성시 기안동,존재,경기도,화성시,기안동
4159012500,경기도 화성시 송산동,존재,경기도,화성시,송산동
4159012600,경기도 화성시 안녕동,존재,경기도,화성시,안녕동
4159012700,경기도 화성시 반송동,존재,경기도,화성시,반송동
4159012800,경기도 화성시 석우동,존재,경기도,화성시,석우동
4159012900,경기도 화성시 오산동,존재,경기도,화성시,오산동
4159013000,경기도 화성시 청계동,존재,경기도,화성시,청계동
4159013100,경기도 화성시 영천동,존재,경기도,화성시,영천동
4159013200,경기도 화성시 중동,존재,경기도,화성시,중동
4159013300,경기도 화성시 신동,존재,경기도,화성시,신동
4159013400,경기도 화성시 목동,존재,경기도,화성시,목동
4159013500,경기도 화성시 산척동,존재,경기도,화성시,산척동
4159013600,경기도 화성시 장지동,존재,경기도,화성시,장지동
4159013700,경기도 화성시 송동,존재,경기도,화성시,송동
4159013800,경기도 화성시 방교동,존재,경기도,화성시,방교동
4159013900,경기도 화성시 금곡동,존재,경기도,화성시,금곡동
4159014000,경기도 화성시 새솔동,존재,경기도,화성시,새솔동
4159025300,경기도 화성시 봉담읍,존재,경기도,화성시,봉담읍
4159025600,경기도 화성시 우정읍,존재,경기도,화성시,우정읍
4159025900,경기도 화성시 향남읍,존재,경기도,화성시,향남읍
4159026200,경기도 화성시 남양읍,존재,경기도,화성시,남양읍
4159031000,경기도 화성시 매송면,존재,경기도,화성시,매송면
4159032000,경기도 화성시 비봉면,존재,경기도,화성시,비봉면
4159033000,경기도 화성시 마도면,존재,경기도,화성시,마도면
4159034000,경기도 화성시 송산면,존재,경기도,화성시,송산면
4159035000,경기도 화성시 서신면,존재,경기도,화성시,서신면
4159036000,경기도 화성시 팔탄면,존재,경기도,화성시,팔탄면
4159037000,경기도 화성시 장안면,존재,경기도,화성시,장안면
4159040000,경기도 화성시 양감면,존재,경기도,화성시,양감면
4159041000,경기도 화성시 정남면,존재,경기도,화성시,정남면
4161010100,경기도 광주시 경안동,존재,경기도,광주시,경안동
4161010200,경기도 광주시 쌍령동,존재,경기도,광주시,쌍령동
4161010300,경기도 광주시 송정동,존재,경기도,광주시,송정동
4161010400,경기도 광주시 회덕동,존재,경기도,광주시,회덕동
4161010500,경기도 광주시 탄벌동,존재,경기도,광주시,탄벌동
4161010600,경기도 광주시 목현동,존재,경기도,광주시,목현동
4161010700,경기도 광주시 삼동,존재,경기도,광주시,삼동
4161010800,경기도 광주시 중대동,존재,경기도,광주시,중대동
4161010900,경기도 광주시 직동,존재,경기도,광주시,직동
4161011000,경기도 광주시 태전동,존재,경기도,광주시,태전동
4161011100,경기도 광주시 장지동,존재,경기도,광주시,장지동
4161011200,경기도 광주시 역동,존재,경기도,광주시,역동
4161011300,경기도 광주시 목동,존재,경기도,광주시,목동
4161011400,경기도 광주시 고산동,존재,경기도,광주시,고산동
4161011500,경기도 광주시 신현동,존재,경기도,광주시,신현동
4161011600,경기도 광주시 능평동,존재,경기도,광주시,능평동
4161011700,경기도 광주시 문형동,존재,경기도,광주시,문형동
4161011800,경기도 광주시 추자동,존재,경기도,광주시,추자동
4161011900,경기도 광주시 매산동,존재,경기도,광주시,매산동
4161012000,경기도 광주시 양벌동,존재,경기도,광주시,양벌동
4161025300,경기도 광주시 초월읍,존재,경기도,광주시,초월읍
4161025900,경기도 광주시 곤지암읍,존재,경기도,광주시,곤지암읍
4161033000,경기도 광주시 도척면,존재,경기도,광주시,도척면
4161034000,경기도 광주시 퇴촌면,존재,경기도,광주시,퇴촌면
4161035000,경기도 광주시 남종면,존재,경기도,광주시,남종면
4161037000,경기도 광주시 남한산성면,존재,경기도,광주시,남한산성면
4163010100,경기도 양주시 유양동,존재,경기도,양주시,유양동
4163010200,경기도 양주시 어둔동,존재,경기도,양주시,어둔동
4163010300,경기도 양주시 남방동,존재,경기도,양주시,남방동
4163010400,경기도 양주시 마전동,존재,경기도,양주시,마전동
4163010500,경기도 양주시 산북동,존재,경기도,양주시,산북동
4163010600,경기도 양주시 광사동,존재,경기도,양주시,광사동
4163010700,경기도 양주시 만송동,존재,경기도,양주시,만송동
4163010800,경기도 양주시 삼숭동,존재,경기도,양주시,삼숭동
4163010900,경기도 양주시 고읍동,존재,경기도,양주시,고읍동
4163011000,경기도 양주시 덕정동,존재,경기도,양주시,덕정동
4163011100,경기도 양주시 봉양동,존재,경기도,양주시,봉양동
4163011200,경기도 양주시 회암동,존재,경기도,양주시,회암동
4163011300,경기도 양주시 율정동,존재,경기도,양주시,율정동
4163011400,경기도 양주시 옥정동,존재,경기도,양주시,옥정동
4163011500,경기도 양주시 고암동,존재,경기도,양주시,고암동
4163011600,경기도 양주시 덕계동,존재,경기도,양주시,덕계동
4163011700,경기도 양주시 회정동,존재,경기도,양주시,회정동
4163025000,경기도 양주시 백석읍,존재,경기도,양주시,백석읍
4163031000,경기도 양주시 은현면,존재,경기도,양주시,은현면
4163032000,경기도 양주시 남면,존재,경기도,양주시,남면
4163033000,경기도 양주시 광적면,존재,경기도,양주시,광적면
4163034000,경기도 양주시 장흥면,존재,경기도,양주시,장흥면
4165010100,경기도 포천시 신읍동,존재,경기도,포천시,신읍동
4165010200,경기도 포천시 어룡동,존재,경기도,포천시,어룡동
4165010300,경기도 포천시 자작동,존재,경기도,포천시,자작동
4165010400,경기도 포천시 선단동,존재,경기도,포천시,선단동
4165010500,경기도 포천시 설운동,존재,경기도,포천시,설운동
4165010600,경기도 포천시 동교동,존재,경기도,포천시,동교동
4165025000,경기도 포천시 소흘읍,존재,경기도,포천시,소흘읍
4165031000,경기도 포천시 군내면,존재,경기도,포천시,군내면
4165032000,경기도 포천시 내촌면,존재,경기도,포천시,내촌면
4165033000,경기도 포천시 가산면,존재,경기도,포천시,가산면
4165034000,경기도 포천시 신북면,존재,경기도,포천시,신북면
4165035000,경기도 포천시 창수면,존재,경기도,포천시,창수면
4165036000,경기도 포천시 영중면,존재,경기도,포천시,영중면
4165037000,경기도 포천시 일동면,존재,경기도,포천시,일동면
4165038000,경기도 포천시 이동면,존재,경기도,포천시,이동면
4165039000,경기도 포천시 영북면,존재,경기도,포천시,영북면
4165040000,경기도 포천시 관인면,존재,경기도,포천시,관인면
4165041000,경기도 포천시 화현면,존재,경기도,포천시,화현면
4167010100,경기도 여주시 상동,존재,경기도,여주시,상동
4167010200,경기도 여주시 홍문동,존재,경기도,여주시,홍문동
4167010300,경기도 여주시 창동,존재,경기도,여주시,창동
4167010400,경기도 여주시 우만동,존재,경기도,여주시,우만동
4167010500,경기도 여주시 단현동,존재,경기도,여주시,단현동
4167010600,경기도 여주시 신진동,존재,경기도,여주시,신진동
4167010700,경기도 여주시 하동,존재,경기도,여주시,하동
4167010800,경기도 여주시 교동,존재,경기도,여주시,교동
4167010900,경기도 여주시 월송동,존재,경기도,여주시,월송동
4167011000,경기도 여주시 가업동,존재,경기도,여주시,가업동
4167011100,경기도 여주시 연라동,존재,경기도,여주시,연라동
4167011200,경기도 여주시 상거동,존재,경기도,여주시,상거동
4167011300,경기도 여주시 하거동,존재,경기도,여주시,하거동
4167011400,경기도 여주시 삼교동,존재,경기도,여주시,삼교동
4167011500,경기도 여주시 점봉동,존재,경기도,여주시,점봉동
4167011600,경기도 여주시 능현동,존재,경기도,여주시,능현동
4167011700,경기도 여주시 멱곡동,존재,경기도,여주시,멱곡동
4167011800,경기도 여주시 연양동,존재,경기도,여주시,연양동
4167011900,경기도 여주시 매룡동,존재,경기도,여주시,매룡동
4167012000,경기도 여주시 천송동,존재,경기도,여주시,천송동
4167012100,경기도 여주시 오학동,존재,경기도,여주시,오학동
4167012200,경기도 여주시 현암동,존재,경기도,여주시,현암동
4167012300,경기도 여주시 오금동,존재,경기도,여주시,오금동
4167025000,경기도 여주시 가남읍,존재,경기도,여주시,가남읍
4167031000,경기도 여주시 점동면,존재,경기도,여주시,점동면
4167032000,경기도 여주시 흥천면,존재,경기도,여주시,흥천면
4167033000,경기도 여주시 금사면,존재,경기도,여주시,금사면
4167034500,경기도 여주시 세종대왕면,존재,경기도,여주시,세종대왕면
4167035000,경기도 여주시 대신면 ,존재,경기도,여주시,대신면
4167036000,경기도 여주시 북내면,존재,경기도,여주시,북내면
4167037000,경기도 여주시 강천면,존재,경기도,여주시,강천면
4167038000,경기도 여주시 산북면,존재,경기도,여주시,산북면
4180025000,경기도 연천군 연천읍,존재,경기도,연천군,연천읍
4180025300,경기도 연천군 전곡읍,존재,경기도,연천군,전곡읍
4180031000,경기도 연천군 군남면,존재,경기도,연천군,군남면
4180032000,경기도 연천군 청산면,존재,경기도,연천군,청산면
4180033000,경기도 연천군 백학면,존재,경기도,연천군,백학면
4180034000,경기도 연천군 미산면,존재,경기도,연천군,미산면
4180035000,경기도 연천군 왕징면,존재,경기도,연천군,왕징면
4180036000,경기도 연천군 신서면,존재,경기도,연천군,신서면
4180037000,경기도 연천군 중면,존재,경기도,연천군,중면
4180038000,경기도 연천군 장남면,존재,경기도,연천군,장남면
4182025000,경기도 가평군 가평읍,존재,경기도,가평군,가평읍
4182031000,경기도 가평군 설악면,존재,경기도,가평군,설악면
4182032500,경기도 가평군 청평면,존재,경기도,가평군,청평면
4182033000,경기도 가평군 상면,존재,경기도,가평군,상면
4182034500,경기도 가평군 조종면,존재,경기도,가평군,조종면
4182035000,경기도 가평군 북면,존재,경기도,가평군,북면
4183025000,경기도 양평군 양평읍,존재,경기도,양평군,양평읍
4183031000,경기도 양평군 강상면,존재,경기도,양평군,강상면
4183032000,경기도 양평군 강하면,존재,경기도,양평군,강하면
4183033000,경기도 양평군 양서면,존재,경기도,양평군,양서면
4183034000,경기도 양평군 옥천면,존재,경기도,양평군,옥천면
4183035000,경기도 양평군 서종면,존재,경기도,양평군,서종면
4183036000,경기도 양평군 단월면,존재,경기도,양평군,단월면
4183037000,경기도 양평군 청운면,존재,경기도,양평군,청운면
4183038000,경기도 양평군 양동면,존재,경기도,양평군,양동면
4183039500,경기도 양평군 지평면,존재,경기도,양평군,지평면
4183040000,경기도 양평군 용문면,존재,경기도,양평군,용문면
4183041000,경기도 양평군 개군면,존재,경기도,양평군,개군면
4311100000,충청북도 청주시 상당구,존재,충청북도,청주시,상당구
4311200000,충청북도 청주시 서원구,존재,충청북도,청주시,서원구
4311300000,충청북도 청주시 흥덕구,존재,충청북도,청주시,흥덕구
4311400000,충청북도 청주시 청원구,존재,충청북도,청주시,청원구
4313010100,충청북도 충주시 성내동,존재,충청북도,충주시,성내동
4313010200,충청북도 충주시 성남동,존재,충청북도,충주시,성남동
4313010300,충청북도 충주시 성서동,존재,충청북도,충주시,성서동
4313010400,충청북도 충주시 충인동,존재,충청북도,충주시,충인동
4313010500,충청북도 충주시 교현동,존재,충청북도,충주시,교현동
4313010600,충청북도 충주시 용산동,존재,충청북도,충주시,용산동
4313010700,충청북도 충주시 호암동,존재,충청북도,충주시,호암동
4313010800,충청북도 충주시 직동,존재,충청북도,충주시,직동
4313010900,충청북도 충주시 단월동,존재,충청북도,충주시,단월동
4313011000,충청북도 충주시 풍동,존재,충청북도,충주시,풍동
4313011100,충청북도 충주시 가주동,존재,충청북도,충주시,가주동
4313011200,충청북도 충주시 용관동,존재,충청북도,충주시,용관동
4313011300,충청북도 충주시 용두동,존재,충청북도,충주시,용두동
4313011400,충청북도 충주시 달천동,존재,충청북도,충주시,달천동
4313011500,충청북도 충주시 봉방동,존재,충청북도,충주시,봉방동
4313011600,충청북도 충주시 칠금동,존재,충청북도,충주시,칠금동
4313011800,충청북도 충주시 연수동,존재,충청북도,충주시,연수동
4313011900,충청북도 충주시 목행동,존재,충청북도,충주시,목행동
4313012000,충청북도 충주시 용탄동,존재,충청북도,충주시,용탄동
4313012100,충청북도 충주시 종민동,존재,충청북도,충주시,종민동
4313012200,충청북도 충주시 안림동,존재,충청북도,충주시,안림동
4313012300,충청북도 충주시 목벌동,존재,충청북도,충주시,목벌동
4313012400,충청북도 충주시 충의동,존재,충청북도,충주시,충의동
4313012500,충청북도 충주시 지현동,존재,충청북도,충주시,지현동
4313012700,충청북도 충주시 문화동,존재,충청북도,충주시,문화동
4313012800,충청북도 충주시 금릉동,존재,충청북도,충주시,금릉동
4313025000,충청북도 충주시 주덕읍,존재,충청북도,충주시,주덕읍
4313031000,충청북도 충주시 살미면,존재,충청북도,충주시,살미면
4313032500,충청북도 충주시 수안보면,존재,충청북도,충주시,수안보면
4313033500,충청북도 충주시 대소원면,존재,충청북도,충주시,대소원면
4313035000,충청북도 충주시 신니면,존재,충청북도,충주시,신니면
4313036000,충청북도 충주시 노은면,존재,충청북도,충주시,노은면
4313037000,충청북도 충주시 앙성면,존재,충청북도,충주시,앙성면
4313038500,충청북도 충주시 중앙탑면,존재,충청북도,충주시,중앙탑면
4313039000,충청북도 충주시 금가면,존재,충청북도,충주시,금가면
4313040000,충청북도 충주시 동량면,존재,충청북도,충주시,동량면
4313041000,충청북도 충주시 산척면,존재,충청북도,충주시,산척면
4313042000,충청북도 충주시 엄정면,존재,충청북도,충주시,엄정면
4313043000,충청북도 충주시 소태면,존재,충청북도,충주시,소태면
4315010100,충청북도 제천시 의림동,존재,충청북도,제천시,의림동
4315010200,충청북도 제천시 서부동,존재,충청북도,제천시,서부동
4315010300,충청북도 제천시 동현동,존재,충청북도,제천시,동현동
4315010400,충청북도 제천시 남천동,존재,충청북도,제천시,남천동
4315010500,충청북도 제천시 교동,존재,충청북도,제천시,교동
4315010600,충청북도 제천시 중앙로1가,존재,충청북도,제천시,중앙로1가
4315010700,충청북도 제천시 중앙로2가,존재,충청북도,제천시,중앙로2가
4315010800,충청북도 제천시 명동,존재,충청북도,제천시,명동
4315010900,충청북도 제천시 화산동,존재,충청북도,제천시,화산동
4315011000,충청북도 제천시 영천동,존재,충청북도,제천시,영천동
4315011100,충청북도 제천시 하소동,존재,충청북도,제천시,하소동
4315011200,충청북도 제천시 신월동,존재,충청북도,제천시,신월동
4315011300,충청북도 제천시 청전동,존재,충청북도,제천시,청전동
4315011400,충청북도 제천시 모산동,존재,충청북도,제천시,모산동
4315011500,충청북도 제천시 고암동,존재,충청북도,제천시,고암동
4315011600,충청북도 제천시 장락동,존재,충청북도,제천시,장락동
4315011700,충청북도 제천시 흑석동,존재,충청북도,제천시,흑석동
4315011800,충청북도 제천시 두학동,존재,충청북도,제천시,두학동
4315011900,충청북도 제천시 고명동,존재,충청북도,제천시,고명동
4315012000,충청북도 제천시 신백동,존재,충청북도,제천시,신백동
4315012100,충청북도 제천시 강제동,존재,충청북도,제천시,강제동
4315012200,충청북도 제천시 명지동,존재,충청북도,제천시,명지동
4315012300,충청북도 제천시 산곡동,존재,충청북도,제천시,산곡동
4315012400,충청북도 제천시 왕암동,존재,충청북도,제천시,왕암동
4315012500,충청북도 제천시 천남동,존재,충청북도,제천시,천남동
4315012600,충청북도 제천시 신동,존재,충청북도,제천시,신동
4315012700,충청북도 제천시 자작동,존재,충청북도,제천시,자작동
4315012800,충청북도 제천시 대랑동,존재,충청북도,제천시,대랑동
4315025000,충청북도 제천시 봉양읍,존재,충청북도,제천시,봉양읍
4315031000,충청북도 제천시 금성면,존재,충청북도,제천시,금성면
4315032000,충청북도 제천시 청풍면,존재,충청북도,제천시,청풍면
4315033000,충청북도 제천시 수산면,존재,충청북도,제천시,수산면
4315034000,충청북도 제천시 덕산면,존재,충청북도,제천시,덕산면
4315035000,충청북도 제천시 한수면,존재,충청북도,제천시,한수면
4315036000,충청북도 제천시 백운면,존재,충청북도,제천시,백운면
4315038000,충청북도 제천시 송학면,존재,충청북도,제천시,송학면
4372025000,충청북도 보은군 보은읍,존재,충청북도,보은군,보은읍
4372031500,충청북도 보은군 속리산면,존재,충청북도,보은군,속리산면
4372032500,충청북도 보은군 장안면,존재,충청북도,보은군,장안면
4372033000,충청북도 보은군 마로면,존재,충청북도,보은군,마로면
4372034000,충청북도 보은군 탄부면,존재,충청북도,보은군,탄부면
4372035000,충청북도 보은군 삼승면,존재,충청북도,보은군,삼승면
4372036000,충청북도 보은군 수한면,존재,충청북도,보은군,수한면
4372037000,충청북도 보은군 회남면,존재,충청북도,보은군,회남면
4372038500,충청북도 보은군 회인면,존재,충청북도,보은군,회인면
4372039000,충청북도 보은군 내북면,존재,충청북도,보은군,내북면
4372040000,충청북도 보은군 산외면,존재,충청북도,보은군,산외면
4373025000,충청북도 옥천군 옥천읍,존재,충청북도,옥천군,옥천읍
4373031000,충청북도 옥천군 동이면,존재,충청북도,옥천군,동이면
4373032000,충청북도 옥천군 안남면,존재,충청북도,옥천군,안남면
4373033000,충청북도 옥천군 안내면,존재,충청북도,옥천군,안내면
4373034000,충청북도 옥천군 청성면,존재,충청북도,옥천군,청성면
4373035000,충청북도 옥천군 청산면,존재,충청북도,옥천군,청산면
4373036000,충청북도 옥천군 이원면,존재,충청북도,옥천군,이원면
4373037000,충청북도 옥천군 군서면,존재,충청북도,옥천군,군서면
4373038000,충청북도 옥천군 군북면,존재,충청북도,옥천군,군북면
4374025000,충청북도 영동군 영동읍,존재,충청북도,영동군,영동읍
4374031000,충청북도 영동군 용산면,존재,충청북도,영동군,용산면
4374032000,충청북도 영동군 황간면,존재,충청북도,영동군,황간면
4374033500,충청북도 영동군 추풍령면,존재,충청북도,영동군,추풍령면
4374034000,충청북도 영동군 매곡면,존재,충청북도,영동군,매곡면
4374035000,충청북도 영동군 상촌면,존재,충청북도,영동군,상촌면
4374036000,충청북도 영동군 양강면,존재,충청북도,영동군,양강면
4374037000,충청북도 영동군 용화면,존재,충청북도,영동군,용화면
4374038000,충청북도 영동군 학산면,존재,충청북도,영동군,학산면
4374039000,충청북도 영동군 양산면,존재,충청북도,영동군,양산면
4374040000,충청북도 영동군 심천면,존재,충청북도,영동군,심천면
4374525000,충청북도 증평군 증평읍,존재,충청북도,증평군,증평읍
4374531000,충청북도 증평군 도안면,존재,충청북도,증평군,도안면
4375025000,충청북도 진천군 진천읍,존재,충청북도,진천군,진천읍
4375025300,충청북도 진천군 덕산읍,존재,충청북도,진천군,덕산읍
4375032000,충청북도 진천군 초평면,존재,충청북도,진천군,초평면
4375033000,충청북도 진천군 문백면,존재,충청북도,진천군,문백면
4375034000,충청북도 진천군 백곡면,존재,충청북도,진천군,백곡면
4375035000,충청북도 진천군 이월면,존재,충청북도,진천군,이월면
4375037000,충청북도 진천군 광혜원면,존재,충청북도,진천군,광혜원면
4376025000,충청북도 괴산군 괴산읍,존재,충청북도,괴산군,괴산읍
4376031000,충청북도 괴산군 감물면,존재,충청북도,괴산군,감물면
4376032000,충청북도 괴산군 장연면,존재,충청북도,괴산군,장연면
4376033000,충청북도 괴산군 연풍면,존재,충청북도,괴산군,연풍면
4376034000,충청북도 괴산군 칠성면,존재,충청북도,괴산군,칠성면
4376035000,충청북도 괴산군 문광면,존재,충청북도,괴산군,문광면
4376036000,충청북도 괴산군 청천면,존재,충청북도,괴산군,청천면
4376037000,충청북도 괴산군 청안면,존재,충청북도,괴산군,청안면
4376039000,충청북도 괴산군 사리면,존재,충청북도,괴산군,사리면
4376040000,충청북도 괴산군 소수면,존재,충청북도,괴산군,소수면
4376041000,충청북도 괴산군 불정면,존재,충청북도,괴산군,불정면
4377025000,충청북도 음성군 음성읍,존재,충청북도,음성군,음성읍
4377025300,충청북도 음성군 금왕읍,존재,충청북도,음성군,금왕읍
4377031000,충청북도 음성군 소이면,존재,충청북도,음성군,소이면
4377032000,충청북도 음성군 원남면,존재,충청북도,음성군,원남면
4377033000,충청북도 음성군 맹동면,존재,충청북도,음성군,맹동면
4377034000,충청북도 음성군 대소면,존재,충청북도,음성군,대소면
4377035000,충청북도 음성군 삼성면,존재,충청북도,음성군,삼성면
4377036000,충청북도 음성군 생극면,존재,충청북도,음성군,생극면
4377037000,충청북도 음성군 감곡면,존재,충청북도,음성군,감곡면
4380025000,충청북도 단양군 단양읍,존재,충청북도,단양군,단양읍
4380025300,충청북도 단양군 매포읍,존재,충청북도,단양군,매포읍
4380031000,충청북도 단양군 대강면,존재,충청북도,단양군,대강면
4380032000,충청북도 단양군 가곡면,존재,충청북도,단양군,가곡면
4380033000,충청북도 단양군 영춘면,존재,충청북도,단양군,영춘면
4380034000,충청북도 단양군 어상천면,존재,충청북도,단양군,어상천면
4380035000,충청북도 단양군 적성면,존재,충청북도,단양군,적성면
4380036000,충청북도 단양군 단성면,존재,충청북도,단양군,단성면
4413100000,충청남도 천안시 동남구,존재,충청남도,천안시,동남구
4413300000,충청남도 천안시 서북구,존재,충청남도,천안시,서북구
4415010100,충청남도 공주시 반죽동,존재,충청남도,공주시,반죽동
4415010200,충청남도 공주시 봉황동,존재,충청남도,공주시,봉황동
4415010300,충청남도 공주시 중학동,존재,충청남도,공주시,중학동
4415010400,충청남도 공주시 중동,존재,충청남도,공주시,중동
4415010500,충청남도 공주시 산성동,존재,충청남도,공주시,산성동
4415010600,충청남도 공주시 교동,존재,충청남도,공주시,교동
4415010700,충청남도 공주시 웅진동,존재,충청남도,공주시,웅진동
4415010800,충청남도 공주시 금성동,존재,충청남도,공주시,금성동
4415010900,충청남도 공주시 옥룡동,존재,충청남도,공주시,옥룡동
4415011000,충청남도 공주시 금학동,존재,충청남도,공주시,금학동
4415011100,충청남도 공주시 봉정동,존재,충청남도,공주시,봉정동
4415011200,충청남도 공주시 주미동,존재,충청남도,공주시,주미동
4415011300,충청남도 공주시 태봉동,존재,충청남도,공주시,태봉동
4415011400,충청남도 공주시 오곡동,존재,충청남도,공주시,오곡동
4415011500,충청남도 공주시 신기동,존재,충청남도,공주시,신기동
4415011600,충청남도 공주시 소학동,존재,충청남도,공주시,소학동
4415011700,충청남도 공주시 상왕동,존재,충청남도,공주시,상왕동
4415011800,충청남도 공주시 무릉동,존재,충청남도,공주시,무릉동
